BAGAN,54.1,77.7,2022/05/01,17.6,6.4,0.0,56.0,5.9
BAGAN,54.1,77.7,2022/05/02,15.3,6.1,0.0,58.0,4.5
BAGAN,54.1,77.7,2022/05/03,12.1,1.7,0.0,52.0,5.1
BAGAN,54.1,77.7,2022/05/04,16.8,-2.2,0.0,38.0,2.0
BAGAN,54.1,77.7,2022/05/05,18.3,0.8,0.0,52.0,2.1
BAGAN,54.1,77.7,2022/05/06,23.9,8.0,0.0,37.0,5.3
BAGAN,54.1,77.7,2022/05/07,10.7,2.4,0.0,36.0,6.6
BAGAN,54.1,77.7,2022/05/08,16.8,-1.6,0.0,45.0,3.5
BAGAN,54.1,77.7,2022/05/09,20.3,7.2,0.0,46.0,2.5
BAGAN,54.1,77.7,2022/05/10,19.4,2.7,0.0,60.0,4.1
BAGAN,54.1,77.7,2022/05/11,20.6,3.7,0.0,41.0,3.9
BAGAN,54.1,77.7,2022/05/12,24.3,2.6,0.0,42.0,1.8
BAGAN,54.1,77.7,2022/05/13,25.3,10.3,0.0,31.0,1.8
BAGAN,54.1,77.7,2022/05/14,26.1,6.2,0.0,55.0,3.3
BAGAN,54.1,77.7,2022/05/15,25.1,11.9,0.0,61.0,2.9
BAGAN,54.1,77.7,2022/05/16,26.8,11.2,3.0,43.0,3.0
BAGAN,54.1,77.7,2022/05/17,29.1,12.8,0.0,79.0,5.3
BAGAN,54.1,77.7,2022/05/18,22.3,12.3,0.0,46.0,1.8
BAGAN,54.1,77.7,2022/05/19,23.2,13.3,2.0,70.0,3.5
BAGAN,54.1,77.7,2022/05/20,21.3,10.3,0.7,47.0,4.6
BAGAN,54.1,77.7,2022/05/21,30.8,6.7,0.0,50.0,4.1
BAGAN,54.1,77.7,2022/05/22,31.4,13.2,0.0,41.0,5.6
BAGAN,54.1,77.7,2022/05/23,21.6,7.3,0.0,43.0,4.0
BAGAN,54.1,77.7,2022/05/24,27.0,6.9,0.0,47.0,2.9
BAGAN,54.1,77.7,2022/05/25,28.9,13.0,0.0,44.0,3.6
BAGAN,54.1,77.7,2022/05/26,29.9,14.1,0.0,50.0,4.1
BAGAN,54.1,77.7,2022/05/27,30.6,13.3,0.0,54.0,4.1
BAGAN,54.1,77.7,2022/05/28,23.4,14.2,0.0,46.0,3.8
BAGAN,54.1,77.7,2022/05/29,25.4,13.1,0.7,50.0,3.5
BAGAN,54.1,77.7,2022/05/30,27.2,16.9,0.0,38.0,4.0
BAGAN,54.1,77.7,2022/05/31,25.9,10.7,4.0,48.0,2.6
BAGAN,54.1,77.7,2022/06/01,14.2,9.4,11.6,81.0,5.0
